profile_identifier,layer_identifier,latitude,longitude,country_code,top,bottom,date,type,order,source,contact,license,designation,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
IGAC-CUN-AC-44,IGAC-CUN-AC-44-H4,4.58353463934047,-73.3818473174845,COL,90,120,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.43,,,16.1,,0.24,5.4,40.22,32.49,27.29,
IGAC-CUN-AC-45,IGAC-CUN-AC-45-H1,4.38797675615074,-73.3001798311696,COL,0,6,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.13,,,5.4,,0.82,4.8,10.48,23.2,66.32,9.87
IGAC-CUN-AC-45,IGAC-CUN-AC-45-H2,4.38797675615074,-73.3001798311696,COL,6,34,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.38,,,6.2,,0.61,5.0,23.59,14.23,62.18,13.67
IGAC-CUN-AC-45,IGAC-CUN-AC-45-H3,4.38797675615074,-73.3001798311696,COL,34,120,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.57,,,4.9,,0.3,5.3,24.52,8.74,66.74,14.46
IGAC-CUN-AC-46,IGAC-CUN-AC-46-H1,4.37269894645421,-73.3040689525541,COL,0,5,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,0.9,,,15.9,,4.07,5.0,22.69,27.99,49.32,49.65
IGAC-CUN-AC-46,IGAC-CUN-AC-46-H2,4.37269894645421,-73.3040689525541,COL,5,27,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.3,,,7.6,,0.91,5.1,14.0,24.0,62.0,
IGAC-CUN-AC-46,IGAC-CUN-AC-46-H3,4.37269894645421,-73.3040689525541,COL,27,54,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.29,,,7.7,,1.03,5.1,16.0,28.0,56.0,
IGAC-CUN-AC-46,IGAC-CUN-AC-46-H4,4.37269894645421,-73.3040689525541,COL,54,120,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C3,1.34,,,6.2,,0.73,5.2,16.0,26.0,58.0,
IGAC-CUN-AC-48,IGAC-CUN-AC-48-H1,4.49158674255323,-73.09489453211,COL,0,15,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.59,,,7.0,,1.12,5.3,16.18,21.55,62.27,15.73
IGAC-CUN-AC-48,IGAC-CUN-AC-48-H2,4.49158674255323,-73.09489453211,COL,15,35,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,1.64,,,6.3,,0.73,5.2,19.81,21.45,58.74,11.46
IGAC-CUN-AC-48,IGAC-CUN-AC-48-H3,4.49158674255323,-73.09489453211,COL,35,55,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.4,,,5.0,,0.45,5.3,30.0,34.0,36.0,
IGAC-CUN-AC-48,IGAC-CUN-AC-48-H4,4.49158674255323,-73.09489453211,COL,55,130,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw3,1.43,,,4.4,,0.27,5.2,34.0,32.0,34.0,
IGAC-CUN-AC-49,IGAC-CUN-AC-49-H1,4.52464292180449,-73.1315620553397,COL,0,19,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.52,,,6.1,,0.85,5.0,20.55,24.25,55.2,11.09
IGAC-CUN-AC-49,IGAC-CUN-AC-49-H2,4.52464292180449,-73.1315620553397,COL,19,49,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,1.58,,,5.9,,0.48,5.1,25.41,23.53,51.06,11.93
IGAC-CUN-AC-49,IGAC-CUN-AC-49-H3,4.52464292180449,-73.1315620553397,COL,49,90,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.68,,,5.1,,0.33,5.1,27.61,23.76,48.63,10.25
IGAC-CUN-AC-49,IGAC-CUN-AC-49-H4,4.52464292180449,-73.1315620553397,COL,90,120,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw3,1.58,,,4.5,,0.24,5.3,25.55,22.83,51.62,9.71
IGAC-CUN-AC-4,IGAC-CUN-AC-4-H1,5.31327303688501,-74.3646501758692,COL,0,22,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,0.97,,,27.1,,3.98,5.2,47.08,47.88,5.04,32.05
IGAC-CUN-AC-4,IGAC-CUN-AC-4-H2,5.31327303688501,-74.3646501758692,COL,22,49,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.4,,,8.5,,0.64,5.4,48.7,49.14,2.16,9.99
IGAC-CUN-AC-50,IGAC-CUN-AC-50-H1,4.73547998895265,-73.3462890968534,COL,0,10,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.0,,,18.9,,4.21,5.0,26.76,35.21,38.03,31.04
IGAC-CUN-AC-50,IGAC-CUN-AC-50-H2,4.73547998895265,-73.3462890968534,COL,10,25,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,AB,1.04,,,13.7,,1.84,4.9,29.85,39.23,30.92,21.73
IGAC-CUN-AC-50,IGAC-CUN-AC-50-H3,4.73547998895265,-73.3462890968534,COL,25,35,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.1,,,12.7,,1.42,5.0,31.68,33.34,34.98,23.69
IGAC-CUN-AC-50,IGAC-CUN-AC-50-H4,4.73547998895265,-73.3462890968534,COL,35,60,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.31,,,9.3,,0.95,5.2,30.0,34.0,36.0,
IGAC-CUN-AC-50,IGAC-CUN-AC-50-H5,4.73547998895265,-73.3462890968534,COL,60,120,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.4,,,6.8,,0.48,5.2,46.0,38.0,16.0,
IGAC-CUN-AC-51,IGAC-CUN-AC-51-H1,4.74881322447968,-73.3290662191026,COL,0,13,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.1,,,12.0,,1.99,5.2,24.0,20.0,56.0,
IGAC-CUN-AC-51,IGAC-CUN-AC-51-H2,4.74881322447968,-73.3290662191026,COL,13,47,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.27,,,8.7,,1.03,5.5,24.0,22.0,54.0,
IGAC-CUN-AC-51,IGAC-CUN-AC-51-H3,4.74881322447968,-73.3290662191026,COL,47,62,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.39,,,4.5,,0.39,5.6,22.0,22.0,56.0,
IGAC-CUN-AC-51,IGAC-CUN-AC-51-H4,4.74881322447968,-73.3290662191026,COL,62,120,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C3,1.41,,,4.3,,0.3,5.6,22.0,24.0,54.0,
IGAC-CUN-AC-52,IGAC-CUN-AC-52-H1,4.7563134835085,-73.3387886849954,COL,0,9,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.07,,,11.7,,0.46,4.8,43.35,38.38,18.27,20.82
IGAC-CUN-AC-52,IGAC-CUN-AC-52-H2,4.7563134835085,-73.3387886849954,COL,9,57,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.22,,,9.7,,0.49,5.1,43.15,41.72,15.13,13.95
IGAC-CUN-AC-52,IGAC-CUN-AC-52-H3,4.7563134835085,-73.3387886849954,COL,57,87,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.23,,,6.8,,0.42,5.4,45.93,38.48,15.59,15.52
IGAC-CUN-AC-53,IGAC-CUN-AC-53-H1,5.06437540208066,-73.7174090921406,COL,0,26,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.36,,,11.7,,2.02,4.9,41.77,41.99,16.24,12.68
IGAC-CUN-AC-53,IGAC-CUN-AC-53-H2,5.06437540208066,-73.7174090921406,COL,26,87,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A2,1.49,,,11.2,,1.41,4.9,30.78,31.29,37.93,14.39
IGAC-CUN-AC-53,IGAC-CUN-AC-53-H3,5.06437540208066,-73.7174090921406,COL,87,120,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.6,,,7.5,,0.73,5.4,31.53,35.77,32.7,9.13
IGAC-CUN-AC-55,IGAC-CUN-AC-55-H1,5.20270921789587,-73.6410162886123,COL,0,43,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.21,,,15.7,,2.53,5.7,36.43,47.61,15.96,13.32
IGAC-CUN-AC-55,IGAC-CUN-AC-55-H2,5.20270921789587,-73.6410162886123,COL,43,120,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.3,,40.0,13.0,,0.95,5.6,56.09,29.73,14.18,11.62
IGAC-CUN-AC-56,IGAC-CUN-AC-56-H1,4.47548340860534,-73.9224214835364,COL,0,22,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.33,,,9.1,,0.64,5.6,29.04,67.74,3.22,13.43
IGAC-CUN-AC-56,IGAC-CUN-AC-56-H2,4.47548340860534,-73.9224214835364,COL,22,71,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,1.67,,,9.1,,0.45,5.5,30.66,66.58,2.76,9.34
IGAC-CUN-AC-56,IGAC-CUN-AC-56-H3,4.47548340860534,-73.9224214835364,COL,71,120,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.39,,,8.7,,0.33,5.5,29.75,66.69,3.56,9.87
IGAC-CUN-AC-57,IGAC-CUN-AC-57-H1,4.51576010130599,-73.7710272679692,COL,0,30,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.0,,,18.2,,2.39,4.7,39.66,58.3,2.04,28.82
IGAC-CUN-AC-58,IGAC-CUN-AC-58-H1,4.48382290033077,-74.5741095596556,COL,0,4,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.2,,,15.8,,1.52,5.3,36.0,30.0,34.0,
IGAC-CUN-AC-58,IGAC-CUN-AC-58-H2,4.48382290033077,-74.5741095596556,COL,4,33,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,1.28,,,15.9,,0.91,5.0,35.46,30.4,34.14,7.65
IGAC-CUN-AC-58,IGAC-CUN-AC-58-H3,4.48382290033077,-74.5741095596556,COL,33,60,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.33,,,17.9,,0.61,4.9,46.69,28.1,25.21,11.37
IGAC-CUN-AC-58,IGAC-CUN-AC-58-H4,4.48382290033077,-74.5741095596556,COL,60,120,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.38,,,15.4,,0.28,4.9,42.06,27.53,30.41,12.9
IGAC-CUN-AC-5,IGAC-CUN-AC-5-H1,5.31660645995896,-74.3707614688025,COL,0,40,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.11,,,15.1,,2.06,5.1,34.09,63.65,2.26,29.55
IGAC-CUN-AC-5,IGAC-CUN-AC-5-H2,5.31660645995896,-74.3707614688025,COL,40,70,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.0,,,14.0,,1.35,4.7,33.69,62.24,4.07,25.75
IGAC-CUN-AC-5,IGAC-CUN-AC-5-H3,5.31660645995896,-74.3707614688025,COL,70,95,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.32,,,14.0,,1.25,4.8,32.72,60.63,6.65,23.5
IGAC-CUN-AC-5,IGAC-CUN-AC-5-H4,5.31660645995896,-74.3707614688025,COL,95,120,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Cg1,1.2,,,15.6,,1.97,5.5,33.08,65.63,1.29,24.78
IGAC-CUN-AC-60,IGAC-CUN-AC-60-H1,4.58131221575324,-73.3615688920502,COL,0,12,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,0.9,,,15.4,,2.6,4.9,33.55,23.57,42.88,18.92
IGAC-CUN-AC-60,IGAC-CUN-AC-60-H2,4.58131221575324,-73.3615688920502,COL,12,50,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.39,,,9.0,,0.64,5.1,30.0,46.0,24.0,
IGAC-CUN-AC-61,IGAC-CUN-AC-61-H1,4.56714551485403,-73.3690692138951,COL,0,16,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,0.9,,,17.9,,4.13,5.2,28.65,34.89,36.46,55.45
IGAC-CUN-AC-61,IGAC-CUN-AC-61-H2,4.56714551485403,-73.3690692138951,COL,16,35,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.36,,,11.4,,0.64,5.1,26.0,30.0,44.0,
IGAC-CUN-AC-62,IGAC-CUN-AC-62-H1,4.57075677781431,-73.3779584209064,COL,0,9,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.08,,,18.7,,1.44,5.2,45.89,46.59,7.52,64.39
IGAC-CUN-AC-62,IGAC-CUN-AC-62-H2,4.57075677781431,-73.3779584209064,COL,9,35,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,1.31,,,20.3,,0.62,5.4,56.18,40.92,2.9,25.41
IGAC-CUN-AC-62,IGAC-CUN-AC-62-H3,4.57075677781431,-73.3779584209064,COL,35,70,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.41,,,21.3,,0.21,5.5,50.0,20.0,30.0,
IGAC-CUN-AC-63,IGAC-CUN-AC-63-H1,4.36936624185156,-73.3757380188709,COL,0,25,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.68,,,6.2,,0.33,5.0,23.78,34.4,41.82,10.74
IGAC-CUN-AC-63,IGAC-CUN-AC-63-H2,4.36936624185156,-73.3757380188709,COL,25,55,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.58,,,6.8,,0.15,5.1,14.38,52.57,33.05,7.92
IGAC-CUN-AC-63,IGAC-CUN-AC-63-H3,4.36936624185156,-73.3757380188709,COL,55,110,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,BC,1.38,,,9.6,,0.28,5.2,28.21,44.7,27.09,8.0
IGAC-CUN-AC-66,IGAC-CUN-AC-66-H1,4.45964322677199,-73.2196210727836,COL,0,15,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.05,,,16.5,,1.93,5.3,24.15,40.88,34.97,19.9
IGAC-CUN-AC-66,IGAC-CUN-AC-66-H2,4.45964322677199,-73.2196210727836,COL,15,60,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.28,,,16.0,,0.99,5.3,28.22,42.49,29.29,21.45
IGAC-CUN-AC-66,IGAC-CUN-AC-66-H3,4.45964322677199,-73.2196210727836,COL,60,120,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.44,,,14.4,,0.37,5.4,30.12,44.15,25.73,
IGAC-CUN-AC-67,IGAC-CUN-AC-67-H1,4.69047945943993,-73.3346225056285,COL,0,13,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.01,,,7.0,,1.75,4.4,10.0,32.0,58.0,25.89
IGAC-CUN-AC-67,IGAC-CUN-AC-67-H2,4.69047945943993,-73.3346225056285,COL,13,55,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.35,,,4.0,,0.3,5.1,22.0,32.0,46.0,17.79
IGAC-CUN-AC-67,IGAC-CUN-AC-67-H3,4.69047945943993,-73.3346225056285,COL,55,110,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.45,,,2.9,,0.24,5.1,14.0,24.0,62.0,17.25
IGAC-CUN-AC-68,IGAC-CUN-AC-68-H1,4.76409118691114,-73.3271215276774,COL,0,12,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.08,,,18.6,,2.65,5.0,39.84,25.62,34.54,25.25
IGAC-CUN-AC-68,IGAC-CUN-AC-68-H2,4.76409118691114,-73.3271215276774,COL,12,35,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.11,,,14.8,,1.45,5.1,45.46,27.99,26.55,16.88
IGAC-CUN-AC-68,IGAC-CUN-AC-68-H3,4.76409118691114,-73.3271215276774,COL,35,95,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.3,,,9.8,,0.86,5.3,43.33,26.01,30.66,15.01
IGAC-CUN-AC-69,IGAC-CUN-AC-69-H1,5.09854075783643,-73.5543478451018,COL,0,30,,perfil de suelo,ANDISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.1,,,15.3,,1.46,5.3,31.65,22.37,45.98,17.67
IGAC-CUN-AC-69,IGAC-CUN-AC-69-H2,5.09854075783643,-73.5543478451018,COL,30,45,,perfil de suelo,ANDISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A,1.19,,,15.1,,1.31,5.3,31.13,23.3,45.57,18.1
IGAC-CUN-AC-69,IGAC-CUN-AC-69-H3,5.09854075783643,-73.5543478451018,COL,45,85,,perfil de suelo,ANDISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,1.02,,,9.9,,0.64,5.3,32.97,20.05,46.98,11.39
IGAC-CUN-AC-69,IGAC-CUN-AC-69-H4,5.09854075783643,-73.5543478451018,COL,85,125,,perfil de suelo,ANDISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.02,,,6.4,,0.28,5.2,33.19,21.95,44.86,19.25
IGAC-CUN-AC-69,IGAC-CUN-AC-69-H5,5.09854075783643,-73.5543478451018,COL,125,150,,perfil de suelo,ANDISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.03,,,12.2,,0.24,5.2,40.95,24.99,34.06,6.16
IGAC-CUN-AC-6,IGAC-CUN-AC-6-H1,5.44660745880481,-74.3340923110311,COL,0,25,,perfil de suelo,ANDISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,0.87,,5.0,28.2,,3.74,4.7,57.21,40.92,1.87,27.99
IGAC-CUN-AC-6,IGAC-CUN-AC-6-H2,5.44660745880481,-74.3340923110311,COL,25,65,,perfil de suelo,ANDISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw1,1.03,,10.0,20.2,,1.57,5.1,57.75,39.96,2.29,24.4
IGAC-CUN-AC-6,IGAC-CUN-AC-6-H3,5.44660745880481,-74.3340923110311,COL,65,95,,perfil de suelo,ANDISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw2,1.02,,35.0,14.4,,0.68,5.3,49.21,49.01,1.78,12.69
IGAC-CUN-AC-70,IGAC-CUN-AC-70-H1,5.00576223462354,-73.5674046960132,COL,0,35,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.0,,,31.5,,3.57,5.1,59.08,32.15,8.77,19.55
IGAC-CUN-AC-70,IGAC-CUN-AC-70-H2,5.00576223462354,-73.5674046960132,COL,35,100,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bw,1.32,,,17.1,,1.13,5.1,52.73,33.29,13.98,9.5
IGAC-CUN-AC-70,IGAC-CUN-AC-70-H3,5.00576223462354,-73.5674046960132,COL,100,140,,perfil de suelo,INCEPTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.23,,,14.0,,0.53,5.3,62.29,24.22,13.49,7.76
IGAC-CUN-AC-71,IGAC-CUN-AC-71-H1,4.92715390655973,-73.9176947634184,COL,0,20,,perfil de suelo,ALFISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,0.99,,,19.3,,2.2,5.6,59.4,37.12,3.48,23.4
IGAC-CUN-AC-71,IGAC-CUN-AC-71-H2,4.92715390655973,-73.9176947634184,COL,20,35,,perfil de suelo,ALFISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,AB,1.2,,,18.6,,1.29,5.4,73.31,25.22,1.47,35.77
IGAC-CUN-AC-71,IGAC-CUN-AC-71-H3,4.92715390655973,-73.9176947634184,COL,35,75,,perfil de suelo,ALFISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bt1,1.19,,,17.0,,0.98,5.4,81.86,17.79,0.35,19.84
IGAC-CUN-AC-71,IGAC-CUN-AC-71-H4,4.92715390655973,-73.9176947634184,COL,75,105,,perfil de suelo,ALFISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Bt2,1.23,,,15.2,,0.53,5.4,76.57,21.84,1.59,19.0
IGAC-CUN-AC-71,IGAC-CUN-AC-71-H5,4.92715390655973,-73.9176947634184,COL,105,130,,perfil de suelo,ALFISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C,1.36,,,13.6,,0.55,5.4,67.81,31.78,0.41,20.34
IGAC-CUN-AC-74,IGAC-CUN-AC-74-H1,4.54576820730967,-74.6074434169181,COL,0,30,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.0,,,24.8,,3.14,6.2,41.07,50.41,8.52,12.02
IGAC-CUN-AC-74,IGAC-CUN-AC-74-H2,4.54576820730967,-74.6074434169181,COL,30,55,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A2,1.39,,,14.5,,0.63,6.3,57.13,35.31,7.56,5.06
IGAC-CUN-AC-74,IGAC-CUN-AC-74-H3,4.54576820730967,-74.6074434169181,COL,55,85,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C1,1.36,,,19.9,,0.31,6.4,69.26,21.71,9.03,5.94
IGAC-CUN-AC-74,IGAC-CUN-AC-74-H4,4.54576820730967,-74.6074434169181,COL,85,120,,perfil de suelo,MOLISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,C2,1.49,,,27.8,,0.19,7.4,76.35,19.52,4.13,8.77
IGAC-CUN-AC-75,IGAC-CUN-AC-75-H1,4.61326750083757,-74.4654936659487,COL,0,21,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,Ap,1.38,,,10.4,,0.82,6.0,37.14,39.85,23.01,9.9
IGAC-CUN-AC-75,IGAC-CUN-AC-75-H2,4.61326750083757,-74.4654936659487,COL,21,45,,perfil de suelo,ENTISOL,IGAC,NapoleonOrdoñezDelgado<nordonez@igac.gov.co>,CC-BY-NC-ND,A2,1.63,,,9.3,,1.06,5.3,34.51,40.78,24.71,9.44
